-2.621764689683914185e-02,3.693766891956329346e-02,-1.131595596671104431e-01,3.468260914087295532e-02,-2.599720656871795654e-02,6.982283294200897217e-02,1.845941320061683655e-02,-9.272815287113189697e-02,-9.599148482084274292e-02,5.811994522809982300e-02,7.647529244422912598e-03,3.987508639693260193e-02,-5.174788087606430054e-02,-9.578080475330352783e-02,2.861644327640533447e-02,1.621533744037151337e-02,-5.157450959086418152e-02,1.376082301139831543e-01,2.610029838979244232e-02,-1.838115155696868896e-01,2.191675603389739990e-01,1.143488958477973938e-01,-2.107406556606292725e-01,-6.656640768051147461e-02,-4.377224668860435486e-02,6.684102863073348999e-02,-9.877264499664306641e-03,-1.467447280883789062e-01,4.498955607414245605e-02,7.350935041904449463e-02,-8.213663101196289062e-02,-3.793773055076599121e-02,-7.562610507011413574e-02,9.234515577554702759e-02,2.452656999230384827e-02,-8.667780458927154541e-02,1.597877442836761475e-01,-7.983285188674926758e-02,7.473416626453399658e-02,-1.822900027036666870e-02,-2.269093692302703857e-02,-3.752358257770538330e-03,6.069049611687660217e-02,-1.880450546741485596e-01,7.255935668945312500e-02,1.255565583705902100e-01,4.740498960018157959e-02,8.896075934171676636e-02,5.982476100325584412e-02,1.153762713074684143e-01
-6.156017258763313293e-02,2.921611815690994263e-02,1.136884279549121857e-02,-9.678344428539276123e-02,-1.403731703758239746e-01,1.679427474737167358e-01,-6.243280321359634399e-02,8.788804709911346436e-02,4.347092658281326294e-02,-4.629332572221755981e-03,5.071189627051353455e-02,1.086087673902511597e-01,1.134004592895507812e-01,-5.296485498547554016e-03,-3.991092741489410400e-02,1.206040196120738983e-02,8.179033547639846802e-02,-1.001089289784431458e-01,-2.921960316598415375e-02,7.734872400760650635e-03,2.148130536079406738e-01,-1.005779430270195007e-01,-2.435616254806518555e-01,-2.245005667209625244e-01,1.756443381309509277e-01,-1.034865155816078186e-01,-2.805515229701995850e-01,1.820701062679290771e-01,7.658476382493972778e-02,-2.358150854706764221e-02,-7.579327374696731567e-02,9.186674654483795166e-02,-5.518290773034095764e-02,5.208356678485870361e-02,-4.092021286487579346e-02,-3.426088392734527588e-02,9.720009565353393555e-02,2.648029476404190063e-02,1.219071913510560989e-02,-1.634441465139389038e-01,7.618895173072814941e-02,1.494765728712081909e-01,-7.528371363878250122e-02,-1.291287094354629517e-01,1.222214698791503906e-01,-9.920090436935424805e-03,-8.124046027660369873e-02,7.351509481668472290e-02,3.253519535064697266e-04,-2.862426266074180603e-02
-3.785320371389389038e-02,-6.693173944950103760e-02,5.913594365119934082e-02,-6.622591614723205566e-02,5.375409126281738281e-02,-2.345591783523559570e-02,-7.512761652469635010e-02,5.222844704985618591e-02,1.433043926954269409e-01,1.424859613180160522e-01,5.527920648455619812e-02,8.796652406454086304e-02,1.345590054988861084e-01,1.666731573641300201e-02,-1.034550890326499939e-01,1.042346060276031494e-01,5.054273828864097595e-02,7.323505729436874390e-02,3.518883511424064636e-02,-1.067982167005538940e-01,1.546168923377990723e-01,-4.045188799500465393e-02,5.105622112751007080e-03,-6.485643237829208374e-02,6.535874307155609131e-02,8.550158143043518066e-02,-6.129977107048034668e-02,-7.558716088533401489e-02,-2.634220570325851440e-02,-1.186755523085594177e-01,-8.990330994129180908e-02,-5.026874691247940063e-02,-7.005673646926879883e-02,-1.192622445523738861e-02,-1.347835361957550049e-01,-3.309227526187896729e-02,7.685057073831558228e-02,-1.582572162151336670e-01,-6.403981149196624756e-02,-1.081390827894210815e-01,-4.098240286111831665e-02,1.695511043071746826e-01,1.067556291818618774e-01,-1.204937323927879333e-01,-1.592947542667388916e-01,1.004750877618789673e-01,-1.391987502574920654e-02,5.762999132275581360e-02,-5.668741464614868164e-02,-2.021168768405914307e-01
-7.132205367088317871e-02,1.666698232293128967e-02,2.009820379316806793e-02,-1.386771500110626221e-01,-5.675920844078063965e-02,1.589035391807556152e-01,-2.604229748249053955e-02,-2.279266342520713806e-02,-6.287453696131706238e-03,5.305111780762672424e-02,5.579800903797149658e-02,1.902057230472564697e-01,9.238471090793609619e-02,-1.121604815125465393e-02,-9.648649394512176514e-02,6.417063623666763306e-02,-5.934210494160652161e-02,6.882839649915695190e-02,6.746975332498550415e-02,-1.501749455928802490e-02,1.766129136085510254e-01,-1.155960187315940857e-01,-1.595456600189208984e-01,-2.348949015140533447e-01,6.022585183382034302e-02,-3.439719974994659424e-02,-9.635790437459945679e-02,9.812806546688079834e-02,8.942932635545730591e-02,8.952760696411132812e-02,-2.960497140884399414e-02,9.849730134010314941e-02,-5.924735963344573975e-02,4.077885299921035767e-02,-2.695016749203205109e-02,-1.009406149387359619e-01,2.420209497213363647e-01,5.818460881710052490e-02,4.657911509275436401e-02,-1.733419746160507202e-01,4.772586002945899963e-02,1.660803556442260742e-01,-4.526427015662193298e-02,-1.554965972900390625e-01,9.470249712467193604e-02,5.822991579771041870e-02,-1.871971040964126587e-02,7.341465353965759277e-02,3.851878270506858826e-02,-9.193683043122291565e-03
-2.884129062294960022e-03,-1.508715450763702393e-01,2.501518838107585907e-02,-3.244929015636444092e-02,5.056793987751007080e-02,3.366632759571075439e-02,-6.666653603315353394e-02,1.049653440713882446e-01,1.300794035196304321e-01,1.784085780382156372e-01,1.629401594400405884e-01,4.626164212822914124e-02,5.463351309299468994e-02,-4.307303205132484436e-02,-4.369951784610748291e-02,9.929189085960388184e-02,-5.795770511031150818e-02,7.171704620122909546e-02,4.878173768520355225e-02,-1.145613491535186768e-01,1.191348508000373840e-01,-4.150488600134849548e-02,-1.156540215015411377e-01,2.358736470341682434e-02,3.597242385149002075e-02,-3.826484084129333496e-03,-1.470708698034286499e-01,-8.237784355878829956e-02,6.321877241134643555e-03,-1.155080422759056091e-01,-2.280622273683547974e-01,6.328594684600830078e-02,-7.947808504104614258e-02,-3.594413027167320251e-02,-2.265611141920089722e-01,9.639939293265342712e-03,3.865593671798706055e-02,-1.522017419338226318e-01,8.150888979434967041e-02,-1.753893941640853882e-01,2.020170092582702637e-01,1.275452971458435059e-01,5.384197458624839783e-02,-1.376978158950805664e-01,5.682639777660369873e-03,6.050328537821769714e-02,-1.402004435658454895e-02,2.042328864336013794e-01,2.897283807396888733e-02,-1.394785493612289429e-01
4.112204536795616150e-02,7.874671369791030884e-02,-7.557822763919830322e-02,-4.900673404335975647e-02,2.589458227157592773e-02,5.454741418361663818e-02,-7.737381383776664734e-03,-3.844218328595161438e-02,9.417283348739147186e-03,-4.912113770842552185e-02,-4.042453318834304810e-02,3.322104364633560181e-02,5.583657324314117432e-02,-6.584539264440536499e-02,-6.067117303609848022e-02,2.518661320209503174e-03,-5.821960046887397766e-02,2.415533922612667084e-02,4.861508309841156006e-02,-2.062222547829151154e-02,3.335091471672058105e-02,3.451056778430938721e-03,1.335121095180511475e-01,-4.947636276483535767e-02,-7.523670792579650879e-02,1.797195374965667725e-01,-8.793465048074722290e-02,1.071386039257049561e-02,-3.050694614648818970e-02,-3.539157658815383911e-02,-2.335362508893013000e-02,1.591526716947555542e-02,3.007035702466964722e-02,4.443589970469474792e-02,-9.311039745807647705e-02,2.438666298985481262e-02,8.532603085041046143e-02,-1.538138538599014282e-01,-5.859346315264701843e-02,-2.142247706651687622e-01,-2.932908385992050171e-02,3.913548588752746582e-02,-1.156528741121292114e-01,8.943416178226470947e-03,7.965914905071258545e-02,-9.368029236793518066e-02,-5.536511167883872986e-02,-5.381940305233001709e-02,2.887076139450073242e-02,-9.090048074722290039e-02
4.423917457461357117e-02,2.285852655768394470e-02,6.957201659679412842e-02,-3.949320316314697266e-02,1.082734018564224243e-02,5.348912626504898071e-02,4.267096891999244690e-02,1.141899973154067993e-01,-1.503222584724426270e-01,-7.239069044589996338e-02,7.502825558185577393e-02,-1.011242717504501343e-01,-1.067362725734710693e-03,1.816176064312458038e-02,-3.398390114307403564e-02,5.676893889904022217e-02,5.179215222597122192e-02,6.941839307546615601e-02,2.974074892699718475e-02,4.441738128662109375e-04,1.081074997782707214e-01,1.456202864646911621e-01,5.213888734579086304e-02,1.586240082979202271e-01,-1.154348403215408325e-01,-7.668911665678024292e-02,-4.227481782436370850e-02,-2.129226922988891602e-03,1.433742046356201172e-01,9.182319045066833496e-02,-2.798924222588539124e-02,2.256609126925468445e-02,-9.007000923156738281e-02,-6.465435028076171875e-02,-6.888240575790405273e-02,5.812453106045722961e-02,4.865509644150733948e-02,1.111368909478187561e-01,8.609948307275772095e-02,-1.485358476638793945e-01,1.545528173446655273e-01,9.533931314945220947e-02,-2.821847423911094666e-02,1.016664132475852966e-01,1.218379437923431396e-01,-7.792435586452484131e-02,-1.439651846885681152e-01,1.548618376255035400e-01,9.487588703632354736e-02,-8.746773004531860352e-02
-1.090498268604278564e-02,2.257592231035232544e-02,3.333378583192825317e-02,-1.044587865471839905e-01,-9.987574815750122070e-02,1.585968434810638428e-01,-1.016474664211273193e-01,1.899060159921646118e-01,5.630064755678176880e-02,7.598490267992019653e-02,1.889323629438877106e-02,2.445160448551177979e-01,1.979227364063262939e-01,-1.115677226334810257e-02,-1.119403615593910217e-01,-2.349723502993583679e-02,4.920035228133201599e-02,4.746384546160697937e-02,8.750709146261215210e-02,-8.597623556852340698e-03,1.209994778037071228e-01,-1.541826575994491577e-01,-1.191034466028213501e-01,-9.072823077440261841e-02,6.401401758193969727e-02,3.934340924024581909e-02,-1.379013806581497192e-01,1.527526378631591797e-01,1.599704921245574951e-01,1.250490099191665649e-01,-8.496479690074920654e-02,1.993122100830078125e-01,2.858126163482666016e-02,-1.025445573031902313e-02,2.694978192448616028e-02,-2.073433995246887207e-02,1.713763773441314697e-01,4.976612702012062073e-02,1.441745739430189133e-02,-1.520076990127563477e-01,1.299587935209274292e-01,9.981172531843185425e-02,-1.807989925146102905e-01,-2.138517498970031738e-01,1.107623428106307983e-02,7.866751402616500854e-02,-8.111469447612762451e-02,4.091854766011238098e-02,1.994496881961822510e-01,-1.165322065353393555e-01
-6.930002570152282715e-02,6.386357545852661133e-02,7.879892364144325256e-03,3.381259739398956299e-02,-9.928313642740249634e-02,5.116301774978637695e-02,-1.762910485267639160e-01,1.489847600460052490e-01,-2.497304789721965790e-02,9.416694939136505127e-02,-6.089098751544952393e-02,1.384042501449584961e-01,4.216767475008964539e-02,-1.039936468005180359e-01,-1.251646727323532104e-01,1.115849465131759644e-01,8.693075180053710938e-02,5.745996534824371338e-02,6.948097795248031616e-02,3.570408001542091370e-02,4.988373816013336182e-02,-1.202038303017616272e-01,-8.900806307792663574e-02,8.998055756092071533e-02,-8.845080435276031494e-02,-5.689658224582672119e-02,-1.043968424201011658e-01,1.978438645601272583e-01,6.473363190889358521e-02,2.136572003364562988e-01,-1.070895791053771973e-02,1.523434817790985107e-01,-1.009685024619102478e-01,3.338432312011718750e-02,-4.610233008861541748e-04,1.758576631546020508e-01,2.298688888549804688e-01,5.701822042465209961e-02,-4.263919219374656677e-02,-4.641660302877426147e-02,-9.493999183177947998e-03,-5.611415207386016846e-02,-2.468629777431488037e-01,-2.610607445240020752e-02,-4.706574976444244385e-02,9.619839489459991455e-03,-7.323882728815078735e-02,1.142182201147079468e-02,1.873378157615661621e-01,-6.513316929340362549e-02
-5.651191622018814087e-02,6.714306026697158813e-02,-6.586911529302597046e-02,1.180131733417510986e-02,4.443687945604324341e-02,1.629177480936050415e-01,-5.074680596590042114e-02,1.361244469881057739e-01,9.210980683565139771e-02,-1.326052471995353699e-02,-1.194261834025382996e-01,1.069822907447814941e-01,-8.965283632278442383e-05,-8.155091106891632080e-02,-6.355129927396774292e-02,-5.026759579777717590e-02,1.238190978765487671e-01,2.055498212575912476e-01,-1.156646609306335449e-01,-2.333475351333618164e-01,1.120786517858505249e-01,1.093347147107124329e-01,-1.274676471948623657e-01,-1.729570701718330383e-02,1.479612588882446289e-01,8.767738193273544312e-02,-1.163325533270835876e-01,-4.660131782293319702e-02,1.164337620139122009e-01,2.969744428992271423e-02,-1.467257887125015259e-01,-5.550417304039001465e-02,6.082942336797714233e-02,9.498770534992218018e-02,8.697710931301116943e-02,-7.156057655811309814e-02,6.095942109823226929e-02,-6.134203076362609863e-02,6.123313680291175842e-03,4.737898707389831543e-03,-1.146979629993438721e-02,1.924794912338256836e-02,1.836185529828071594e-02,-2.066834867000579834e-01,1.908207684755325317e-02,1.180796325206756592e-01,-9.523232281208038330e-02,-7.506474852561950684e-03,1.698843836784362793e-01,7.262814790010452271e-02
-7.748883217573165894e-02,-3.777188248932361603e-03,-2.155338972806930542e-02,-1.042813435196876526e-02,-6.128889694809913635e-02,8.268597722053527832e-02,-3.682863339781761169e-02,9.316115081310272217e-02,-9.765686839818954468e-02,-3.867561742663383484e-02,-1.223712936043739319e-01,8.808325976133346558e-02,-1.718144118785858154e-02,-2.435321360826492310e-01,-5.350599810481071472e-02,4.874633252620697021e-02,2.030807286500930786e-01,1.031012162566184998e-01,1.885002478957176208e-02,-2.762389183044433594e-01,3.134492784738540649e-02,1.227538660168647766e-01,-1.472353637218475342e-01,1.197298467159271240e-01,8.201579004526138306e-02,5.887112021446228027e-02,-1.703063249588012695e-01,-3.034294396638870239e-02,1.316751986742019653e-01,-2.117864787578582764e-03,-1.595039069652557373e-01,-5.292589962482452393e-02,-1.259773075580596924e-01,-3.871888667345046997e-02,3.162830695509910583e-02,9.238811209797859192e-03,1.889590024948120117e-01,1.877132058143615723e-02,-1.872582361102104187e-02,-4.651001840829849243e-02,8.154899626970291138e-02,1.338168978691101074e-02,-1.788569055497646332e-02,-1.755663752555847168e-01,1.617674678564071655e-01,7.878988981246948242e-05,-4.642543941736221313e-02,-2.873884886503219604e-02,8.317596465349197388e-02,7.969716191291809082e-02
